"x","y","beta_hat","beta_long","local_L_surf","Z_surf","X_surf","l_z","l_x","rho","gwr_std","gwr_bias","lgwr_std","lgwr_bias","local_L_std","local_L_mean","bw_mean"
0.571428571428571,0,1.15256446604671,0.981512754906262,0.0238806307458146,0.38332552488332,0.62721840550487,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.714285714285714,0,1.12927909721786,0.980790235858018,0.0792210351885161,0.597825216085011,0.424423218650349,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.857142857142857,0,1.12903510253401,0.976571717401138,0.0857362050731655,0.474001902487457,0.766418625420723,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
1,0,1.14768432195607,0.974233139777998,0.211786809494534,0.569582400140757,-0.169558750942236,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0,0.142857142857143,0.79260443842756,0.956547569556634,-0.278256035158043,-0.75359624858845,-0.51243311579994,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.142857142857143,0.142857142857143,0.831395787439466,0.961967041405859,-0.0429254198818376,-0.699772108700721,0.856938317034937,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.285714285714286,0.142857142857143,0.883791162541341,0.970108021592142,0.0128316831652556,-0.470480607321481,-0.436518461092106,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.428571428571429,0.142857142857143,1.00607507206523,0.977377967660252,0.00827445756840574,-0.0709809001179498,-0.0366858850541226,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.571428571428571,0.142857142857143,1.15422990929532,0.980028117221454,-0.0241103953376503,0.220333446549549,-0.438445289781677,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.714285714285714,0.142857142857143,1.17011480528986,0.978577767749771,0.0444890432670888,0.57412651436473,0.129337558590741,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.857142857142857,0.142857142857143,1.14971753259405,0.97524291237421,0.0630067989021254,0.630676908131191,1.14729111650786,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
1,0.142857142857143,1.21886321342461,0.97472300113086,0.322428522612587,0.650567788534457,-0.92809389959489,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0,0.285714285714286,0.800690607117726,0.949613205272438,-0.338008862477133,-0.983960548817758,0.558673714564507,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.142857142857143,0.285714285714286,0.777326327931966,0.954471173168643,-0.117244858278485,-0.773155866870134,0.719229736685982,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.285714285714286,0.285714285714286,0.759412172403809,0.961749960125568,0.0727613493793154,-0.688010906757898,-0.939497365084308,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.428571428571429,0.285714285714286,0.930392938105817,0.971992200489873,0.0541584097389426,0.127601914961879,-2.0936187735999,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.571428571428571,0.285714285714286,1.20706036887162,0.977717057346499,-0.121142113361479,0.394474022712846,-0.769723669411302,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.714285714285714,0.285714285714286,1.26559491532373,0.976191897283128,-0.0889140004550984,0.74508805455228,0.0393066727141444,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.857142857142857,0.285714285714286,1.25794988745707,0.97569889662004,0.119497204872973,0.891817621115005,0.600600791944391,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
1,0.285714285714286,1.26652916368007,0.975992698004606,0.33600047149707,1.00752574881264,0.297758492339062,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0,0.428571428571429,0.869974980271651,0.943775147755804,-0.341282480196094,-1.21170995437051,2.12409702138787,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.142857142857143,0.428571428571429,0.788184033739376,0.946246352126789,-0.119385983354523,-1.0307166171614,1.06570504209577,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
